# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
642	743.954	100.032	98.646	0.2478569
643	745.108	100.183	98.796	0.2478296
644	746.26	100.183	98.796	0.2478073
645	747.412	100.335	98.946	0.2477732
646	748.57	100.335	98.946	0.2477345
647	749.725	100.486	99.096	0.2476968
648	750.879	100.486	99.096	0.2476621
649	752.03	100.636	99.246	0.2476316
650	753.181	100.636	99.246	0.2476182
651	754.334	100.787	99.395	0.2475849
652	755.491	100.787	99.395	0.2475366
653	756.648	100.937	99.544	0.2475027
654	757.802	100.937	99.544	0.24747
655	758.972	101.087	99.693	0.2474351
656	760.155	101.087	99.693	0.2473902
657	761.309	101.237	99.842	0.2473691
658	762.467	101.237	99.842	0.2473336
659	763.622	101.362	99.991	0.2472989
660	764.81	101.362	99.991	0.2472581
661	765.957	101.537	100.139	0.2472242
662	767.112	101.537	100.139	0.2471919
663	768.27	101.686	100.287	0.2471602
664	769.422	101.686	100.287	0.2471299
665	770.572	101.86	100.435	0.2471047
666	771.725	101.86	100.435	0.2470618
667	772.879	102.009	100.583	0.2470545
668	774.034	102.009	100.583	0.247002
669	775.185	102.158	100.73	0.2469779
670	776.339	102.158	100.73	0.246958
671	777.495	102.307	100.878	0.2469276
672	778.651	102.307	100.878	0.2468781
673	779.805	102.456	101.025	0.2468628
674	780.961	102.456	101.025	0.2468161
675	782.117	102.604	101.172	0.246779
676	783.269	102.604	101.172	0.2467504
677	784.424	102.752	101.319	0.2467134
678	785.577	102.752	101.319	0.2466816
679	786.732	102.9	101.465	0.2466498
680	787.881	102.9	101.465	0.2466162
681	789.035	103.048	101.612	0.2465932
682	790.186	103.048	101.612	0.24656
683	791.339	103.197	101.759	0.2465284
684	792.49	103.197	101.759	0.2464978
685	793.673	103.344	101.905	0.2464767
686	794.823	103.344	101.905	0.2464388
687	795.978	103.492	102.05	0.2463983
688	797.126	103.492	102.05	0.2463706
